Sample ID,Treatment,Treatment Details,Barcode,antibody,replicate,Flag,Normalized
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN572,1,0,4671
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN573,0,0,3796
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN573,1,0,4356
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN574,0,0,7644
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN574,1,0,6387
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN575,0,0,6272
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN575,1,0,6801
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN576,0,0,34982
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN576,1,0,37062
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN577,0,0,6858
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN577,1,0,6103
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN578,0,0,3354
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN578,1,0,2636
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN579,0,0,8124
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN579,1,0,10079
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN580,0,0,1804
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN580,1,0,1522
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN581,0,0,6367
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN581,1,0,9522
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN583,0,0,729
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN583,1,1,840
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN584,0,0,2805
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN584,1,0,2378
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN585,0,0,8181
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN585,1,0,5476
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN586,0,0,9309
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN586,1,0,9191
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN587,0,0,4993
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN587,1,0,6193
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN588,0,0,5174
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN588,1,0,4198
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN589,0,0,14744
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN589,1,0,11724
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN590,0,0,4559
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN590,1,0,4535
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN591,0,0,2591
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN591,1,0,2168
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN592,0,0,13051
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN592,1,0,10405
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN593,0,0,4703
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN593,1,0,6240
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN594,0,0,5490
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN594,1,0,5324
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN595,0,0,1955
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN595,1,0,3062
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN596,0,0,3326
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN596,1,0,1920
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN597,0,0,20608
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN597,1,0,18442
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN599,0,0,7160
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN599,1,0,6173
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN600,0,0,14328
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN600,1,0,12615
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN601,0,0,6643
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN601,1,0,6605
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN602,0,0,7553
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN602,1,0,9956
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN603,0,0,5526
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN603,1,0,5676
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN604,0,0,8348
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN604,1,0,7038
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN605,0,0,11312
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN605,1,0,10018
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN606,0,0,12277
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN606,1,0,15495
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN607,0,0,26322
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN607,1,0,4897
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN608,0,0,24230
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN608,1,0,16373
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN609,0,0,3596
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN609,1,0,6377
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN610,0,0,31311
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN610,1,0,27736
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN611,0,1,4734
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN611,1,1,5183
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN612,0,0,279
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN612,1,0,196
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN613,0,0,916
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN613,1,0,813
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN614,0,0,449
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN614,1,0,464
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN615,0,0,3462
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN615,1,0,2025
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN616,0,0,10194
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN616,1,0,8010
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN617,0,0,47509
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN617,1,0,37656
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN618,0,0,7030
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN618,1,0,5339
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN620,0,0,7345
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN620,1,0,4199
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN622,0,0,7884
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN622,1,0,3828
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN623,0,0,9518
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN623,1,0,9268
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN624,0,0,8047
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN624,1,0,5643
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN625,0,0,10403
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN625,1,0,10098
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN626,0,0,8519
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN626,1,0,6408
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN627,0,0,26788
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN627,1,0,19955
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN628,0,0,11368
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN628,1,0,12207
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN629,0,0,8820
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN629,1,0,6273
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN630,0,0,15363
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN630,1,0,12127
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN631,0,0,29793
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN631,1,0,24564
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN632,0,0,13872
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN632,1,0,17059
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN633,0,0,4722
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN633,1,0,3199
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN634,0,0,11983
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN634,1,0,12590
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN635,0,0,3003
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN635,1,0,2335
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN636,0,0,28621
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN636,1,0,23025
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN637,0,0,27920
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN637,1,0,18581
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN638,0,0,7737
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN638,1,0,7312
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN640,0,0,25330
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN640,1,0,19026
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN641,0,0,11205
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN641,1,0,8004
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN643,0,0,28365
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN643,1,0,26603
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN644,0,0,2422
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN644,1,0,3127
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN646,0,0,5261
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN646,1,0,6455
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN647,0,0,4186
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN647,1,0,3637
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN648,0,0,2164
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN648,1,0,1836
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN649,0,0,6726
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN649,1,0,10619
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN650,0,0,10792
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN650,1,0,9177
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN651,0,0,16679
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN651,1,0,16136
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN652,0,0,16265
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN652,1,0,12864
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN653,0,0,1369
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN653,1,0,1043
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN654,0,0,1003
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN654,1,0,1381
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN655,0,0,13194
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN655,1,0,18292
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN658,0,0,2988
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN658,1,0,3686
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN661,0,0,1894
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN661,1,0,2159
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN662,0,0,1745
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN662,1,0,1358
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN663,0,0,16244
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN663,1,0,10764
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN664,0,0,9311
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN664,1,0,9910
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN666,0,0,22492
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN666,1,0,15729
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN667,0,0,18322
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN667,1,0,22894
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN668,0,0,394
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN668,1,0,372
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN669,0,0,9646
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN669,1,0,12417
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN670,0,0,7128
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN670,1,0,4768
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN671,0,0,5230
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN671,1,0,3252
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN672,0,0,23737
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN672,1,0,19036
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN673,0,0,16016
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN673,1,0,11289
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN674,0,0,5548
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN674,1,0,5213
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN675,0,0,2935
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN675,1,0,3137
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN676,0,0,8486
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN676,1,0,10355
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN677,0,0,3533
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN677,1,0,2082
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN678,0,0,9458
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN678,1,0,12345
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN679,0,0,1019
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN679,1,0,1176
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN680,0,0,16013
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN680,1,0,10734
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN681,0,0,10694
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN681,1,0,12909
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN682,0,0,14855
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN682,1,0,7605
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN683,0,0,5715
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN683,1,0,4707
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN684,0,0,7518
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN684,1,0,7005
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN685,0,0,2911
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN685,1,0,2336
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN686,0,0,12408
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN686,1,0,14459
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN687,0,0,2489
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN687,1,0,3316
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN688,0,0,16100
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN688,1,0,7596
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN689,0,0,593
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN689,1,0,730
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN690,0,0,3138
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN690,1,0,2562
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN691,0,0,2192
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN691,1,0,2047
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN693,0,0,2433
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN693,1,0,1716
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN694,0,0,1582
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN694,1,0,2076
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN695,0,0,1731
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN695,1,0,1529
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN696,0,0,1948
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN696,1,0,2293
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN697,0,0,8450
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN697,1,0,5411
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN698,0,0,4564
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN698,1,0,3789
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN699,0,0,5687
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN699,1,0,7385
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN700,0,0,5190
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN700,1,0,5004
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN701,0,0,4767
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN701,1,0,3951
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN702,0,0,3542
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN702,1,0,3104
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN703,0,0,7598
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN703,1,0,6668
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN704,0,0,794
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN704,1,0,894
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN705,0,0,11736
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN705,1,0,7272
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN706,0,0,18576
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN706,1,0,22375
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN707,0,0,1814
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN707,1,0,1403
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN708,0,0,4267
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN708,1,0,4426
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN709,0,0,5901
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN709,1,0,8779
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN710,0,0,1047
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN710,1,0,1186
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN711,0,0,5376
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN711,1,0,3791
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN712,0,0,22417
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN712,1,0,19940
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN713,0,0,12830
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN713,1,0,12706
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN714,0,0,304
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN714,1,0,359
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN715,0,0,2719
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN715,1,0,2417
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN716,0,0,14165
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN716,1,0,12706
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN717,0,0,1288
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN717,1,0,1527
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN718,0,0,2146
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN718,1,0,1665
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN719,0,0,1544
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN719,1,0,1747
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN720,0,0,1874
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN720,1,0,1457
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN721,0,0,2455
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN721,1,0,1852
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN722,0,0,2648
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN722,1,0,2304
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN723,0,0,1919
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN723,1,0,1942
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN724,0,0,4119
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN724,1,1,2141
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN725,0,0,3096
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN725,1,0,1498
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN726,0,0,48243
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN726,1,0,33811
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN727,0,0,4790
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN727,1,0,5090
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN728,0,0,4220
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN728,1,0,4510
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN729,0,0,1310
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN729,1,0,1432
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN730,0,0,3673
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN730,1,0,2993
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN731,0,0,4420
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN731,1,0,4935
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN732,0,0,4143
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN732,1,0,5561
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN733,0,0,792
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN733,1,0,739
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN734,0,0,11778
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN734,1,0,7346
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN735,0,0,4104
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN735,1,0,3625
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN736,0,0,16642
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN736,1,0,15707
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN737,0,0,974
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN737,1,0,1129
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN738,0,0,3946
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN738,1,0,4550
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN739,0,0,2628
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN739,1,0,1963
M106,Smoke Treated Apocynin,Smoke Treated Apocynin-2,21371,PN740,0,0,68
